filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000092_1657711088097719.png,32915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000093_1657711088137719.png,32864,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000094_1657711088177719.png,32460,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000095_1657711088217719.png,32666,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000096_1657711088257719.png,32476,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000097_1657711088297719.png,32693,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000098_1657711088337719.png,32340,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000099_1657711088377719.png,32440,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000100_1657711088417719.png,32536,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000101_1657711088457720.png,32513,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000102_1657711088497720.png,32420,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000103_1657711088537720.png,33006,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000104_1657711088577720.png,32203,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000105_1657711088617720.png,32863,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000106_1657711088657720.png,32736,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000107_1657711088697720.png,32847,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000108_1657711088737720.png,32746,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000109_1657711088777720.png,33022,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000110_1657711088817720.png,32972,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""ellipse"",""cx"":167,""cy"":140,""rx"":21.744,""ry"":19.25,""theta"":2.348}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
000111_1657711088857720.png,32324,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000112_1657711088897720.png,32498,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000113_1657711088937720.png,32280,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000114_1657711088977720.png,32860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000115_1657711089017720.png,32183,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000116_1657711089057720.png,32038,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000117_1657711089097720.png,32784,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000118_1657711089137720.png,32605,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000119_1657711089177720.png,32879,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000120_1657711089217720.png,32490,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000121_1657711089257720.png,32612,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000122_1657711089297720.png,32561,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000123_1657711089337720.png,32405,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000124_1657711089377720.png,32775,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000125_1657711089417720.png,32281,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000126_1657711089457720.png,32795,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000127_1657711089497720.png,33060,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000128_1657711089537720.png,32479,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000129_1657711089577720.png,32526,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000130_1657711089617720.png,32517,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000131_1657711089657720.png,32954,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000132_1657711089697721.png,32614,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000133_1657711089737721.png,32557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000134_1657711089777721.png,32854,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000135_1657711089817721.png,32641,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000136_1657711089857721.png,32798,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000137_1657711089897721.png,32405,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000138_1657711089937721.png,32574,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000139_1657711089977721.png,32557,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000140_1657711090017721.png,32449,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000141_1657711090057721.png,32260,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000142_1657711090097721.png,32641,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000143_1657711090137721.png,32924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000144_1657711090177721.png,32857,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000145_1657711090217721.png,32308,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000146_1657711090257721.png,32917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000147_1657711090297721.png,32518,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000148_1657711090337721.png,32088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000149_1657711090377721.png,32381,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000150_1657711090417721.png,32231,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000151_1657711090457721.png,32366,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000152_1657711090497721.png,32574,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000153_1657711090537721.png,32342,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000154_1657711090577721.png,32218,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000155_1657711090617721.png,32733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000156_1657711090657721.png,32178,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000157_1657711090697721.png,32520,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000158_1657711090737721.png,32437,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000159_1657711090777721.png,32372,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000160_1657711090817721.png,32720,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000161_1657711090857721.png,32346,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000162_1657711090897721.png,32802,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000163_1657711090937721.png,32779,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000164_1657711090977722.png,32456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000165_1657711091017722.png,32197,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000166_1657711091057722.png,32471,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000167_1657711091097722.png,32671,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000168_1657711091137722.png,32390,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000169_1657711091177722.png,32833,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000170_1657711091217722.png,32849,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000171_1657711091257722.png,32662,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000172_1657711091297722.png,32729,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000173_1657711091337722.png,32472,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000174_1657711091377722.png,33010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000175_1657711091417722.png,32322,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000176_1657711091457722.png,32459,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000177_1657711091497722.png,32596,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000178_1657711091537722.png,32935,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000179_1657711091577722.png,32739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000180_1657711091617722.png,32792,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000181_1657711091657722.png,32834,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000182_1657711091697722.png,32723,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000183_1657711091737722.png,32555,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000184_1657711091777722.png,32331,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000185_1657711091817722.png,32525,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000186_1657711091857722.png,33283,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000187_1657711091897722.png,30527,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000188_1657711091937722.png,31528,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000189_1657711091977722.png,32927,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000190_1657711092017722.png,33321,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000191_1657711092057722.png,33552,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000192_1657711092097722.png,32824,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000193_1657711092137722.png,32341,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000194_1657711092177722.png,32122,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000195_1657711092217723.png,31644,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000196_1657711092257723.png,32043,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000197_1657711092297723.png,32130,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000198_1657711092337723.png,33568,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000199_1657711092377723.png,34543,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000200_1657711092417723.png,33595,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000201_1657711092457723.png,32649,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000202_1657711092497723.png,32816,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000203_1657711092537723.png,32748,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000204_1657711092577723.png,32408,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000205_1657711092617723.png,32276,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000206_1657711092657723.png,32243,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000207_1657711092697723.png,32244,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000208_1657711092737723.png,31923,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000209_1657711092777723.png,32178,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000210_1657711092817723.png,32000,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""ellipse"",""cx"":219,""cy"":162,""rx"":20.25,""ry"":22.239,""theta"":2.995}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
000211_1657711092857723.png,32475,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000212_1657711092897723.png,31940,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000213_1657711092937723.png,32684,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000214_1657711092977723.png,32375,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000215_1657711093017723.png,32465,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000216_1657711093057723.png,32564,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000217_1657711093097723.png,32770,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000218_1657711093137723.png,32285,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000219_1657711093177723.png,32580,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000220_1657711093217723.png,32498,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000221_1657711093257723.png,33159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000222_1657711093297723.png,32326,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000223_1657711093337723.png,32538,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000224_1657711093377723.png,32039,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000225_1657711093417723.png,31727,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000226_1657711093457724.png,30805,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000227_1657711093497724.png,30425,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000228_1657711093537724.png,29271,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000229_1657711093577724.png,28547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000230_1657711093617724.png,28651,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000231_1657711093657724.png,28949,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000232_1657711093697724.png,28902,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000233_1657711093737724.png,28857,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000234_1657711093777724.png,28946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
